Id,OwnerId,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,Account__c,Cosigner_Employer__c,Cosigner_FirstName__c,Cosigner_LastName__c,Cosigner_SSN__c,Customer__c,Downpayment__c,Employer__c,FirstName__c,FolderID__c,Interest__c,LastName__c,Price__c,SSN__c,Status__c,Terms__c,Vehicle__c
a031D000004qbJfQAI,0051D000006P1N1QAK,,I-00161,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDvnQAG,,,,,0031D00000ZCFdMQAX,1000,DreamHouse,Gaylord,,5,Lonon,62900,555558226,Pending,48,a041D0000058WdPQAU
a031D000004qbJgQAI,0051D000006P1N1QAK,,I-00162,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDvoQAG,,,,,0031D00000ZCFdNQAX,10000,Pure Aloe,Marian,,7.81,Trentz,50600,555551887,Approved,72,a041D0000058WdQQAU
a031D000004qbJhQAI,0051D000006P1N1QAK,,I-00163,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDvpQAG,,,,,0031D00000ZCFdOQAX,10000,E-Bikes,Ivette,,3.16,Pilkenton,41300,555555014,Pending,12,a041D0000058WdRQAU
a031D000004qbJiQAI,0051D000006P1N1QAK,,I-00164,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDvrQAG,,,,,0031D00000ZCFdQQAX,3000,Northern Trail Outfitters,Geraldo,,7.19,Foxx,44775,555556489,Pending,72,a041D0000058WdTQAU
a031D000004qbJjQAI,0051D000006P1N1QAK,,I-00165,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDvwQAG,,,,,0031D00000ZCFdVQAX,10000,Easy Spaces,Nida,,1.36,Gehrke,44100,555559717,Pending,60,a041D0000058WdYQAU
a031D000004qbKEQAY,0051D000006P1N1QAK,,I-00196,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDwzQAG,,,,,0031D00000ZCFaAQAX,15000,DreamInvest,Emma,,3.97,Ostergren,37275,555554281,Approved,36,a041D0000058WebQAE
a031D000004qbKFQAY,0051D000006P1N1QAK,,I-00197,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDx2QAG,,,,,0031D00000ZCFaCQAX,3000,DreamHouse,Vickey,,6.18,Vaquerano,61675,555552469,Declined,60,a041D0000058WedQAE
a031D000004qbKGQAY,0051D000006P1N1QAK,,I-00198,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDx3QAG,,,,,0031D00000ZCFaDQAX,5000,Pure Aloe,Michele,,6.47,Stasiak,50600,555554037,Approved,24,a041D0000058WeeQAE
a031D000004qbKHQAY,0051D000006P1N1QAK,,I-00199,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDx7QAG,,,,,0031D00000ZCFaHQAX,3000,Redwoods Insurance,Marlon,,5.26,Beazley,59800,555556080,Approved,60,a041D0000058WeiQAE
a031D000004qbKDQAY,0051D000006P1N1QAK,,I-00195,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDwyQAG,,,,,0031D00000ZCFa9QAH,1000,Redwoods Insurance,Hien,,7.96,Delang,62175,555557485,Approved,12,a041D0000058WeaQAE
a031D000004qbJ9QAI,0051D000006P1N1QAK,,I-00129,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDubQAG,,,,,0031D00000ZCFeoQAH,3000,E-Bikes,Sophie,,7.44,Champlin,56675,555555857,Approved,12,a041D0000058WcDQAU
a031D000004qbJAQAY,0051D000006P1N1QAK,,I-00130,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDuFQAW,,,,,0031D00000ZCFeSQAX,15000,Easy Spaces,Abel,,3.74,Salizar,26175,555557495,Approved,84,a041D0000058WbrQAE
a031D000004qbJBQAY,0051D000006P1N1QAK,,I-00131,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDuGQAW,,,,,0031D00000ZCFeTQAX,15000,DreamHouse,Maida,,2.14,Judy,29675,555555805,Approved,48,a041D0000058WbsQAE
a031D000004qbJlQAI,0051D000006P1N1QAK,,I-00167,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDvyQAG,,,,,0031D00000ZCFdXQAX,10000,DreamHouse,Buster,,7.98,Crowthers,35175,555555089,Approved,72,a041D0000058WdaQAE
a031D000004qbJmQAI,0051D000006P1N1QAK,,I-00168,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDw0QAG,,,,,0031D00000ZCFdtQAH,10000,DreamHouse,Breana,,7.5,Tellman,39675,555555561,Approved,12,a041D0000058WdcQAE
a031D000004qbJnQAI,0051D000006P1N1QAK,,I-00169,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDw1QAG,,,,,0031D00000ZCFduQAH,10000,E-Bikes,Genesis,,6.1,Boscarello,57675,555551848,Declined,36,a041D0000058WddQAE
a031D000004qbJoQAI,0051D000006P1N1QAK,,I-00170,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDw2QAG,,,,,0031D00000ZCFdvQAH,5000,Redwoods Insurance,Autumn,,7.58,Lizarrago,50600,555551901,Approved,48,a041D0000058WdeQAE
a031D000004qbJpQAI,0051D000006P1N1QAK,,I-00171,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDw5QAG,,,,,0031D00000ZCFdyQAH,15000,Easy Spaces,Lenny,,2.8,Munar,31900,555556130,Approved,60,a041D0000058WdhQAE
a031D000004qbJqQAI,0051D000006P1N1QAK,,I-00172,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDw7QAG,,,,,0031D00000ZCFe0QAH,5000,DreamHouse,Max,,2.31,Mootz,62600,555553282,Pending,60,a041D0000058WdjQAE
a031D000004qbJrQAI,0051D000006P1N1QAK,,I-00173,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDwCQAW,,,,,0031D00000ZCFe5QAH,5000,DreamInvest,Brooks,,4.86,Sankovich,40600,555555385,Pending,84,a041D0000058WdoQAE
a031D000004qbJsQAI,0051D000006P1N1QAK,,I-00174,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDwDQAW,,,,,0031D00000ZCFe6QAH,3000,Northern Trail Outfitters,Hang,,4.15,Colona,60775,555552157,Approved,48,a041D0000058WdpQAE
a031D000004qbJtQAI,0051D000006P1N1QAK,,I-00175,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDwFQAW,,,,,0031D00000ZCFe8QAH,3000,DreamInvest,Patience,,8.87,Morro,53300,555554832,Pending,72,a041D0000058WdrQAE
a031D000004qbJuQAI,0051D000006P1N1QAK,,I-00176,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDwHQAW,,,,,0031D00000ZCFaMQAX,10000,Northern Trail Outfitters,Chasidy,,8.15,Torris,40600,555555928,Approved,12,a041D0000058WdtQAE
a031D000004qbJkQAI,0051D000006P1N1QAK,,I-00166,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDvxQAG,,,,,0031D00000ZCFdWQAX,1000,DreamInvest,Latrina,,6.15,Gilson,63100,555555865,Declined,36,a041D0000058WdZQAU
a031D000004qbJvQAI,0051D000006P1N1QAK,,I-00177,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDwIQAW,,,,,0031D00000ZCFaNQAX,15000,E-Bikes,Caitlin,,7.77,Parrott,44675,555555662,Approved,24,a041D0000058WduQAE
a031D000004qbJwQAI,0051D000006P1N1QAK,,I-00178,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDwJQAW,,,,,0031D00000ZCFaOQAX,3000,DreamInvest,Teresia,,3.16,Sallee,50875,555557096,Approved,36,a041D0000058WdvQAE
a031D000004qbJxQAI,0051D000006P1N1QAK,,I-00179,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDwNQAW,,,,,0031D00000ZCFdYQAX,3000,Easy Spaces,Arnita,,2.6,Gabay,49675,555555460,Approved,24,a041D0000058WdzQAE
a031D000004qbJyQAI,0051D000006P1N1QAK,,I-00180,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDwTQAW,,,,,0031D00000ZCFddQAH,5000,E-Bikes,Giselle,,3.48,Bonefield,44300,555556172,Approved,36,a041D0000058We4QAE
a031D000004qbJzQAI,0051D000006P1N1QAK,,I-00181,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDwVQAW,,,,,0031D00000ZCFdfQAH,15000,Easy Spaces,Tova,,6.91,Carey,44875,555555087,Approved,72,a041D0000058We6QAE
a031D000004qbK0QAI,0051D000006P1N1QAK,,I-00182,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDwaQAG,,,,,0031D00000ZCFZeQAP,3000,Easy Spaces,Lavelle,,2.18,Keros,56500,555555491,Approved,60,a041D0000058WeBQAU
a031D000004qbK1QAI,0051D000006P1N1QAK,,I-00183,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDwcQAG,,,,,0031D00000ZCFZjQAP,15000,E-Bikes,Lina,,2.23,Woodmansee,52075,555559941,Approved,24,a041D0000058WeDQAU
a031D000004qbK2QAI,0051D000006P1N1QAK,,I-00184,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDwPQAW,,,,,0031D00000ZCFZqQAP,10000,Easy Spaces,Danica,,6.41,Demorest,46100,555556536,Approved,60,a041D0000058WeHQAU
a031D000004qbK3QAI,0051D000006P1N1QAK,,I-00185,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDwgQAG,,,,,0031D00000ZCFZrQAP,5000,DreamInvest,Cayla,,6.73,Vessel,55800,555557221,Approved,24,a041D0000058WeIQAU
a031D000004qbQBQAY,0051D000006P1N1QAK,,I-00560,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,,,,0011D00000pVEjrQAG,,,,,0031D00000ZCFw8QAH,10000,DreamHouse,Wendie,,5.7,Oflynn,46100,555559061,Pending,48,a041D0000058WsNQAU
a031D000004qbQCQAY,0051D000006P1N1QAK,,I-00561,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,,,,0011D00000pVEjsQAG,,,,,0031D00000ZCFw9QAH,10000,Easy Spaces,Mario,,4.12,Lejune,37600,555558037,Declined,36,a041D0000058WsOQAU
a031D000004qbQDQAY,0051D000006P1N1QAK,,I-00562,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,,,,0011D00000pVEjtQAG,,,,,0031D00000ZCFwAQAX,3000,DreamInvest,Takako,,3.53,Yerigan,42800,555553833,Pending,48,a041D0000058WsPQAU
a031D000004qbQEQAY,0051D000006P1N1QAK,,I-00563,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,,,,0011D00000pVEjvQAG,,,,,0031D00000ZCFwCQAX,15000,Pure Aloe,Mignon,,3.77,Ashcraft,44500,555559193,Pending,48,a041D0000058WsRQAU
a031D000004qbQFQAY,0051D000006P1N1QAK,,I-00564,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,,,,0011D00000pVEjwQAG,,,,,0031D00000ZCFwDQAX,5000,Easy Spaces,Sasha,,7.81,Heather,63900,555552112,Pending,84,a041D0000058WsSQAU
a031D000004qbQGQAY,0051D000006P1N1QAK,,I-00565,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,,,,0011D00000pVEjyQAG,,,,,0031D00000ZCFwFQAX,5000,DreamInvest,Denisha,,3.86,Concini,48300,555552499,Declined,24,a041D0000058WsUQAU
a031D000004qbQHQAY,0051D000006P1N1QAK,,I-00566,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,,,,0011D00000pVEk0QAG,,,,,0031D00000ZCFwHQAX,5000,DreamInvest,Berniece,,4.45,Mante,48575,555553100,Declined,24,a041D0000058WsWQAU
a031D000004qbQIQAY,0051D000006P1N1QAK,,I-00567,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,,,,0011D00000pVEk2QAG,,,,,0031D00000ZCFwJQAX,1000,Easy Spaces,Charline,,4.6,Mazuo,55100,555558513,Pending,72,a041D0000058WsYQAU
a031D000004qbQJQAY,0051D000006P1N1QAK,,I-00568,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,,,,0011D00000pVEk3QAG,,,,,0031D00000ZCFwKQAX,3000,Northern Trail Outfitters,Glennie,,4.6,Rainwaters,49600,555552256,Pending,24,a041D0000058WsZQAU
a031D000004qbQKQAY,0051D000006P1N1QAK,,I-00569,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,,,,0011D00000pVEk4QAG,,,,,0031D00000ZCFwLQAX,10000,DreamInvest,Saul,,8.34,Reaux,56500,555559190,Pending,48,a041D0000058WsaQAE
a031D000004qbQLQAY,0051D000006P1N1QAK,,I-00570,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,,,,0011D00000pVEk5QAG,,,,,0031D00000ZCFwMQAX,10000,Easy Spaces,Fransisca,,7.8,Stradling,34875,555554596,Pending,36,a041D0000058WsbQAE
a031D000004qbQMQAY,0051D000006P1N1QAK,,I-00571,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,,,,0011D00000pVEk6QAG,,,,,0031D00000ZCFwNQAX,3000,Pure Aloe,Dusti,,2.92,Menjiva,56300,555557238,Declined,84,a041D0000058WscQAE
a031D000004qbQNQAY,0051D000006P1N1QAK,,I-00572,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,,,,0011D00000pVEk8QAG,,,,,0031D00000ZCFwPQAX,10000,E-Bikes,Gertie,,4.4,Gantner,57800,555558490,Pending,60,a041D0000058WseQAE
a031D000004qbQOQAY,0051D000006P1N1QAK,,I-00573,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,,,,0011D00000pVEk9QAG,,,,,0031D00000ZCFwQQAX,1000,E-Bikes,Carin,,6.25,Nesmith,57900,555557382,Pending,48,a041D0000058WsfQAE
a031D000004qbQPQAY,0051D000006P1N1QAK,,I-00574,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,,,,0011D00000pVEkAQAW,,,,,0031D00000ZCFwRQAX,3000,Redwoods Insurance,Barbara,,7.69,Carbary,61400,555554220,Pending,36,a041D0000058WsgQAE
a031D000004qbQQQAY,0051D000006P1N1QAK,,I-00575,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,,,,0011D00000pVEkBQAW,,,,,0031D00000ZCFwSQAX,3000,DreamInvest,Lorretta,,3.25,Bressette,45300,555553529,Pending,48,a041D0000058WshQAE
a031D000004qbQRQAY,0051D000006P1N1QAK,,I-00576,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,,,,0011D00000pVEkCQAW,,,,,0031D00000ZCFwTQAX,15000,Easy Spaces,Reginia,,3.41,Toscano,29100,555559748,Pending,72,a041D0000058WsiQAE
a031D000004qbQSQAY,0051D000006P1N1QAK,,I-00577,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,,,,0011D00000pVEkFQAW,,,,,0031D00000ZCFwWQAX,15000,E-Bikes,Alecia,,1.64,Polizio,39500,555554433,Pending,12,a041D0000058WslQAE
a031D000004qbQTQAY,0051D000006P1N1QAK,,I-00578,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,,,,0011D00000pVEkJQAW,,,,,0031D00000ZCFwaQAH,10000,DreamInvest,Alita,,7.72,Moussa,40000,555553919,Pending,24,a041D0000058WspQAE
a031D000004qbQUQAY,0051D000006P1N1QAK,,I-00579,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,,,,0011D00000pVEkLQAW,,,,,0031D00000ZCFwcQAH,1000,E-Bikes,Marlyn,,2.2,Dewater,57575,555551462,Pending,36,a041D0000058WsrQAE
a031D000004qbQVQAY,0051D000006P1N1QAK,,I-00580,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,,,,0011D00000pVEkNQAW,,,,,0031D00000ZCFweQAH,1000,Easy Spaces,Dewey,,6.5,Hasenfratz,67900,555556979,Pending,72,a041D0000058WstQAE
a031D000004qbQWQAY,0051D000006P1N1QAK,,I-00581,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,,,,0011D00000pVEkOQAW,,,,,0031D00000ZCFwfQAH,10000,DreamInvest,Yesenia,,8.66,Dietl,53500,555552880,Declined,84,a041D0000058WsuQAE
a031D000004qbQXQAY,0051D000006P1N1QAK,,I-00582,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,,,,0011D00000pVEkQQAW,,,,,0031D00000ZCFwhQAH,5000,Easy Spaces,Sharlene,,2.12,Glodo,55000,555551914,Declined,60,a041D0000058WswQAE
a031D000004qbQYQAY,0051D000006P1N1QAK,,I-00583,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,,,,0011D00000pVEkRQAW,,,,,0031D00000ZCFwiQAH,3000,E-Bikes,Ilse,,3.81,Carril,42400,555558460,Declined,72,a041D0000058WsxQAE
a031D000004qbQZQAY,0051D000006P1N1QAK,,I-00584,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,,,,0011D00000pVEkTQAW,,,,,0031D00000ZCFwkQAH,1000,Easy Spaces,Kisha,,4.54,Self,62575,555558806,Pending,24,a041D0000058WszQAE
a031D000004qbQaQAI,0051D000006P1N1QAK,,I-00585,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,,,,0011D00000pVEkVQAW,,,,,0031D00000ZCFwmQAH,3000,DreamInvest,Ermelinda,,2.27,Armijo,65900,555552890,Pending,24,a041D0000058Wt1QAE
a031D000004qbQbQAI,0051D000006P1N1QAK,,I-00586,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,,,,0011D00000pVEkXQAW,,,,,0031D00000ZCFwoQAH,5000,DreamHouse,Samual,,3.3,Melnyk,65400,555552868,Pending,36,a041D0000058Wt3QAE
a031D000004qbQyQAI,0051D000006P1N1QAK,,I-00609,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,,,,0011D00000pVElcQAG,,,,,0031D00000ZCFxtQAH,5000,DreamHouse,Hassan,,6.99,Mauseth,39100,555558224,Declined,60,a041D0000058Wu8QAE
a031D000004qbQzQAI,0051D000006P1N1QAK,,I-00610,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,,,,0011D00000pVEldQAG,,,,,0031D00000ZCFxuQAH,3000,Easy Spaces,Kathie,,4.8,Lorandeau,52900,555555075,Pending,48,a041D0000058Wu9QAE
a031D000004qbR0QAI,0051D000006P1N1QAK,,I-00611,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,0051D000006P1N1QAK,2021-03-17T16:57:11.000+0000,,,,0011D00000pVEleQAG,,,,,0031D00000ZCFxvQAH,3000,DreamHouse,Janyce,,5.58,Adickes,70575,555555604,Pending,48,a041D0000058WuAQAU
